Time sec,Volt CH 1,Volt,Volt CH 2,Current,Power,RF,RR,LF,LR,CPM,MPH
130.89,4.70E+00,23.04,1.39E-02,18.55,427.5649066,7.17E+01,7.49E+01,7.23E+01,7.18E+01,6.65E+01,2.57
130.92,4.68E+00,22.95,1.48E-02,19.71,452.5204933,7.16E+01,7.52E+01,7.25E+01,7.17E+01,6.65E+01,2.57
130.95,4.70E+00,23.01,1.45E-02,19.35,445.2708591,7.18E+01,7.50E+01,7.23E+01,7.17E+01,6.65E+01,2.57
130.98,4.67E+00,22.89,1.59E-02,21.26,486.5797914,7.17E+01,7.51E+01,7.23E+01,7.17E+01,6.65E+01,2.57
131.01,4.66E+00,22.85,1.55E-02,20.61,470.9116564,7.17E+01,7.52E+01,7.24E+01,7.17E+01,6.65E+01,2.57
131.04,4.69E+00,23.00,1.45E-02,19.31,444.0454752,7.17E+01,7.50E+01,7.23E+01,7.17E+01,6.65E+01,2.57
131.07,4.70E+00,23.04,1.45E-02,19.33,445.3790869,7.17E+01,7.50E+01,7.23E+01,7.17E+01,6.65E+01,2.57
131.1,4.69E+00,22.97,1.46E-02,19.47,447.2076875,7.15E+01,7.48E+01,7.19E+01,7.13E+01,6.65E+01,2.57
131.13,4.68E+00,22.91,1.52E-02,20.20,462.8212947,7.14E+01,7.47E+01,7.21E+01,7.13E+01,6.65E+01,2.57
131.16,4.69E+00,22.99,1.46E-02,19.41,446.2406438,7.15E+01,7.48E+01,7.20E+01,7.14E+01,6.65E+01,2.57
131.19,4.68E+00,22.93,1.48E-02,19.69,451.6102629,7.15E+01,7.47E+01,7.20E+01,7.14E+01,6.65E+01,2.57
131.22,4.68E+00,22.92,1.47E-02,19.63,449.9165068,7.15E+01,7.48E+01,7.20E+01,7.13E+01,6.65E+01,2.57
131.25,4.71E+00,23.07,1.36E-02,18.09,417.1895138,7.15E+01,7.48E+01,7.20E+01,7.12E+01,6.65E+01,2.57
131.28,4.70E+00,23.04,1.42E-02,18.98,437.4121726,7.15E+01,7.47E+01,7.19E+01,7.13E+01,6.65E+01,2.57
131.31,4.69E+00,23.00,1.42E-02,18.98,436.5601845,7.19E+01,7.53E+01,7.26E+01,7.18E+01,6.65E+01,2.57
131.34,4.69E+00,22.99,1.43E-02,19.04,437.8197365,7.18E+01,7.53E+01,7.25E+01,7.17E+01,6.65E+01,2.57
131.37,4.68E+00,22.95,1.46E-02,19.47,446.9167044,7.17E+01,7.53E+01,7.24E+01,7.18E+01,6.65E+01,2.57
131.4,4.70E+00,23.03,1.34E-02,17.88,411.8277545,7.18E+01,7.51E+01,7.25E+01,7.18E+01,6.65E+01,2.57
131.43,4.71E+00,23.09,1.28E-02,17.05,393.6380503,7.19E+01,7.52E+01,7.25E+01,7.18E+01,6.65E+01,2.57
131.46,4.70E+00,23.02,1.32E-02,17.60,405.1372789,7.19E+01,7.53E+01,7.25E+01,7.17E+01,6.65E+01,2.57
131.49,4.71E+00,23.10,1.29E-02,17.17,396.712295,7.18E+01,7.53E+01,7.24E+01,7.16E+01,6.65E+01,2.57
131.52,4.69E+00,22.99,1.46E-02,19.51,448.5796144,7.17E+01,7.49E+01,7.23E+01,7.16E+01,6.65E+01,2.57
131.55,4.68E+00,22.92,1.43E-02,19.10,437.7952495,7.17E+01,7.50E+01,7.23E+01,7.16E+01,6.65E+01,2.57
131.58,4.70E+00,23.02,1.33E-02,17.70,407.4762209,7.17E+01,7.50E+01,7.23E+01,7.16E+01,6.65E+01,2.57
131.61,4.69E+00,23.00,1.42E-02,18.96,436.0910122,7.17E+01,7.49E+01,7.21E+01,7.15E+01,6.65E+01,2.57
131.64,4.69E+00,22.96,1.45E-02,19.31,443.3236269,7.17E+01,7.50E+01,7.23E+01,7.16E+01,6.65E+01,2.57
131.67,4.70E+00,23.01,1.37E-02,18.31,421.3919125,7.17E+01,7.50E+01,7.23E+01,7.15E+01,6.65E+01,2.57
131.7,4.69E+00,22.96,1.48E-02,19.71,452.6673261,7.17E+01,7.50E+01,7.22E+01,7.16E+01,6.65E+01,2.57
131.73,4.68E+00,22.95,1.47E-02,19.63,450.6505233,7.16E+01,7.49E+01,7.23E+01,7.16E+01,6.65E+01,2.57
131.76,4.71E+00,23.07,1.34E-02,17.86,412.1588561,7.17E+01,7.50E+01,7.23E+01,7.15E+01,6.65E+01,2.57
131.79,4.71E+00,23.07,1.37E-02,18.23,420.4741074,7.15E+01,7.50E+01,7.23E+01,7.15E+01,6.65E+01,2.57
131.82,4.71E+00,23.10,1.33E-02,17.78,410.681273,7.17E+01,7.49E+01,7.24E+01,7.16E+01,6.65E+01,2.57
131.85,4.70E+00,23.04,1.43E-02,19.04,438.6735264,7.17E+01,7.50E+01,7.23E+01,7.16E+01,6.65E+01,2.57
131.88,4.77E+00,23.37,1.36E-02,18.09,422.5983171,7.16E+01,7.50E+01,7.21E+01,7.15E+01,6.65E+01,2.57
131.91,4.72E+00,23.14,1.49E-02,19.88,459.9700317,7.16E+01,7.50E+01,7.23E+01,7.15E+01,6.65E+01,2.57
131.94,4.74E+00,23.24,1.46E-02,19.51,453.3932543,7.16E+01,7.50E+01,7.24E+01,7.16E+01,6.65E+01,2.57
131.97,4.74E+00,23.25,1.39E-02,18.60,432.2560358,7.17E+01,7.50E+01,7.25E+01,7.17E+01,6.65E+01,2.57
132,4.74E+00,23.23,1.41E-02,18.82,437.178654,7.16E+01,7.48E+01,7.24E+01,7.16E+01,6.65E+01,2.57
132.03,4.74E+00,23.22,1.46E-02,19.43,451.0641034,7.17E+01,7.49E+01,7.23E+01,7.15E+01,6.65E+01,2.57
132.06,4.75E+00,23.27,1.42E-02,18.94,440.7209247,7.17E+01,7.49E+01,7.24E+01,7.15E+01,6.65E+01,2.57
132.09,4.73E+00,23.19,1.47E-02,19.57,453.9348052,7.17E+01,7.52E+01,7.24E+01,7.17E+01,6.65E+01,2.57
132.12,4.74E+00,23.22,1.47E-02,19.63,455.9348647,7.17E+01,7.52E+01,7.23E+01,7.17E+01,6.65E+01,2.57
132.15,4.75E+00,23.28,1.43E-02,19.00,442.2833433,7.17E+01,7.51E+01,7.24E+01,7.17E+01,6.65E+01,2.57
132.18,4.73E+00,23.20,1.44E-02,19.25,446.5264881,7.17E+01,7.50E+01,7.23E+01,7.17E+01,6.65E+01,2.57
132.21,4.74E+00,23.24,1.37E-02,18.31,425.4984707,7.17E+01,7.51E+01,7.24E+01,7.17E+01,6.65E+01,2.57
132.24,4.74E+00,23.24,1.28E-02,17.05,396.187724,7.18E+01,7.51E+01,7.23E+01,7.17E+01,6.65E+01,2.57
132.27,4.72E+00,23.15,1.35E-02,18.03,417.263064,7.16E+01,7.52E+01,7.23E+01,7.17E+01,6.65E+01,2.57
132.3,4.71E+00,23.07,1.45E-02,19.27,444.5508529,7.17E+01,7.49E+01,7.20E+01,7.15E+01,6.65E+01,2.57
132.33,4.72E+00,23.13,1.35E-02,18.03,416.9936695,7.14E+01,7.49E+01,7.22E+01,7.15E+01,6.65E+01,2.57
132.36,4.73E+00,23.19,1.23E-02,16.40,380.3230871,7.16E+01,7.49E+01,7.22E+01,7.15E+01,6.78E+01,2.62
132.39,4.72E+00,23.15,1.32E-02,17.62,407.8432947,7.15E+01,7.48E+01,7.21E+01,7.15E+01,6.78E+01,2.62
132.42,4.72E+00,23.12,1.26E-02,16.83,388.9730699,7.16E+01,7.49E+01,7.22E+01,7.15E+01,6.78E+01,2.62
132.45,4.71E+00,23.09,1.33E-02,17.68,408.1991087,7.15E+01,7.48E+01,7.21E+01,7.15E+01,6.78E+01,2.62
132.48,4.71E+00,23.10,1.33E-02,17.68,408.3316546,7.16E+01,7.49E+01,7.22E+01,7.15E+01,6.78E+01,2.62
132.51,4.72E+00,23.15,1.30E-02,17.37,402.1920504,7.17E+01,7.51E+01,7.24E+01,7.17E+01,6.78E+01,2.62
132.54,4.73E+00,23.17,1.27E-02,16.89,391.2685264,7.17E+01,7.52E+01,7.24E+01,7.17E+01,6.78E+01,2.62
132.57,4.73E+00,23.19,1.20E-02,15.95,369.8222869,7.17E+01,7.50E+01,7.23E+01,7.17E+01,6.78E+01,2.62
132.6,4.71E+00,23.10,1.26E-02,16.76,387.1850889,7.17E+01,7.51E+01,7.23E+01,7.17E+01,6.78E+01,2.62
132.63,4.70E+00,23.05,1.25E-02,16.64,383.6204229,7.17E+01,7.51E+01,7.24E+01,7.17E+01,6.78E+01,2.62
132.66,4.70E+00,23.05,1.29E-02,17.17,395.8128504,7.18E+01,7.52E+01,7.23E+01,7.17E+01,6.78E+01,2.62
132.69,4.70E+00,23.05,1.28E-02,17.09,393.938038,7.18E+01,7.51E+01,7.23E+01,7.17E+01,6.78E+01,2.62
132.72,4.69E+00,23.00,1.36E-02,18.11,416.4379077,7.18E+01,7.51E+01,7.23E+01,7.17E+01,6.78E+01,2.62
132.75,4.70E+00,23.02,1.35E-02,18.03,414.9718852,7.17E+01,7.52E+01,7.23E+01,7.16E+01,6.78E+01,2.62
132.78,4.69E+00,22.98,1.43E-02,19.12,439.4069381,7.17E+01,7.50E+01,7.25E+01,7.17E+01,6.78E+01,2.62
132.81,4.69E+00,22.97,1.39E-02,18.53,425.712,7.17E+01,7.51E+01,7.23E+01,7.17E+01,6.78E+01,2.62
132.84,4.69E+00,22.97,1.38E-02,18.45,423.8408125,7.17E+01,7.50E+01,7.22E+01,7.17E+01,6.78E+01,2.62
132.87,4.68E+00,22.92,1.44E-02,19.17,439.3374201,7.17E+01,7.51E+01,7.23E+01,7.17E+01,6.78E+01,2.62
132.9,4.68E+00,22.92,1.40E-02,18.72,428.93729,7.17E+01,7.49E+01,7.22E+01,7.15E+01,6.78E+01,2.62
132.93,4.68E+00,22.92,1.42E-02,18.92,433.6000172,7.15E+01,7.48E+01,7.21E+01,7.14E+01,6.78E+01,2.62
132.96,4.70E+00,23.03,1.38E-02,18.37,423.071842,7.16E+01,7.50E+01,7.21E+01,7.15E+01,6.78E+01,2.62
132.99,4.70E+00,23.01,1.38E-02,18.43,424.2026443,7.17E+01,7.49E+01,7.21E+01,7.15E+01,6.78E+01,2.62
133.02,4.70E+00,23.04,1.36E-02,18.15,418.0516751,7.15E+01,7.50E+01,7.22E+01,7.15E+01,6.78E+01,2.62
133.05,4.68E+00,22.95,1.43E-02,19.04,437.1077784,7.15E+01,7.49E+01,7.21E+01,7.14E+01,6.78E+01,2.62
133.08,4.69E+00,22.99,1.39E-02,18.55,426.5939038,7.16E+01,7.49E+01,7.20E+01,7.15E+01,6.78E+01,2.62
133.11,4.69E+00,22.98,1.35E-02,18.03,414.2979571,7.16E+01,7.49E+01,7.21E+01,7.15E+01,6.78E+01,2.62
133.14,4.70E+00,23.01,1.34E-02,17.92,412.4963758,7.16E+01,7.49E+01,7.22E+01,7.15E+01,6.78E+01,2.62
133.17,4.71E+00,23.07,1.32E-02,17.66,407.4641854,7.16E+01,7.49E+01,7.22E+01,7.15E+01,6.78E+01,2.62
133.2,4.71E+00,23.10,1.37E-02,18.31,423.0347152,7.16E+01,7.50E+01,7.21E+01,7.14E+01,6.78E+01,2.62
133.23,4.69E+00,22.96,1.47E-02,19.57,449.3976437,7.16E+01,7.48E+01,7.23E+01,7.15E+01,6.78E+01,2.62
133.26,4.72E+00,23.13,1.34E-02,17.84,412.7587438,7.15E+01,7.50E+01,7.21E+01,7.15E+01,6.78E+01,2.62
133.29,4.70E+00,23.01,1.41E-02,18.82,432.9570934,7.15E+01,7.49E+01,7.21E+01,7.17E+01,6.78E+01,2.62
133.32,4.69E+00,22.98,1.41E-02,18.74,430.6623479,7.17E+01,7.53E+01,7.25E+01,7.17E+01,6.78E+01,2.62
133.35,4.71E+00,23.07,1.33E-02,17.74,409.2117651,7.19E+01,7.53E+01,7.23E+01,7.18E+01,6.78E+01,2.62
133.38,4.70E+00,23.01,1.37E-02,18.25,419.8497303,7.19E+01,7.52E+01,7.23E+01,7.17E+01,6.78E+01,2.62
133.41,4.69E+00,22.98,1.40E-02,18.66,428.7930074,7.18E+01,7.53E+01,7.24E+01,7.17E+01,6.78E+01,2.62
133.44,4.69E+00,22.98,1.40E-02,18.68,429.2618748,7.19E+01,7.52E+01,7.23E+01,7.17E+01,6.78E+01,2.62
133.47,4.69E+00,22.98,1.42E-02,18.90,434.2633223,7.17E+01,7.53E+01,7.25E+01,7.17E+01,6.78E+01,2.62
133.5,4.69E+00,22.96,1.42E-02,18.96,435.3820949,7.19E+01,7.52E+01,7.21E+01,7.14E+01,6.78E+01,2.62
133.53,4.69E+00,22.99,1.46E-02,19.41,446.2406438,7.15E+01,7.49E+01,7.22E+01,7.15E+01,6.78E+01,2.62
133.56,4.68E+00,22.92,1.50E-02,19.96,457.3780925,7.15E+01,7.48E+01,7.21E+01,7.14E+01,6.78E+01,2.62
133.59,4.70E+00,23.01,1.35E-02,17.99,413.7669077,7.17E+01,7.48E+01,7.21E+01,7.15E+01,6.78E+01,2.62
133.62,4.70E+00,23.01,1.37E-02,18.29,420.7883807,7.15E+01,7.48E+01,7.21E+01,7.15E+01,6.78E+01,2.62
133.65,4.68E+00,22.95,1.52E-02,20.28,465.4429115,7.15E+01,7.49E+01,7.22E+01,7.15E+01,6.78E+01,2.62
133.68,4.68E+00,22.92,1.43E-02,19.10,437.7952495,7.15E+01,7.49E+01,7.21E+01,7.15E+01,6.78E+01,2.62
133.71,4.70E+00,23.04,1.33E-02,17.78,409.7507264,7.15E+01,7.49E+01,7.20E+01,7.15E+01,6.78E+01,2.62
133.74,4.69E+00,22.99,1.37E-02,18.23,419.1110372,7.16E+01,7.48E+01,7.21E+01,7.15E+01,6.78E+01,2.62
133.77,4.68E+00,22.92,1.52E-02,20.28,464.8366227,7.15E+01,7.49E+01,7.21E+01,7.15E+01,6.78E+01,2.62
133.8,4.68E+00,22.92,1.42E-02,18.90,433.1325223,7.16E+01,7.49E+01,7.21E+01,7.16E+01,6.78E+01,2.62
133.83,4.68E+00,22.95,1.43E-02,19.08,438.0412331,7.15E+01,7.49E+01,7.21E+01,7.15E+01,6.78E+01,2.62
133.86,4.68E+00,22.95,1.39E-02,18.55,425.7610962,7.15E+01,7.49E+01,7.21E+01,7.14E+01,6.78E+01,2.62
133.89,4.69E+00,22.96,1.33E-02,17.68,405.9518915,7.16E+01,7.48E+01,7.21E+01,7.14E+01,6.78E+01,2.62
133.92,4.68E+00,22.93,1.38E-02,18.45,423.1509127,7.17E+01,7.51E+01,7.23E+01,7.16E+01,6.78E+01,2.62
133.95,4.68E+00,22.94,1.50E-02,20.00,458.7588489,7.17E+01,7.50E+01,7.25E+01,7.16E+01,6.78E+01,2.62
133.98,4.69E+00,22.98,1.35E-02,18.05,414.76376,7.18E+01,7.50E+01,7.23E+01,7.17E+01,6.78E+01,2.62
134.01,4.68E+00,22.94,1.38E-02,18.35,420.9556076,7.17E+01,7.52E+01,7.23E+01,7.17E+01,6.78E+01,2.62
134.04,4.71E+00,23.10,1.37E-02,18.23,421.1556425,7.17E+01,7.52E+01,7.23E+01,7.17E+01,6.78E+01,2.62
134.07,4.71E+00,23.06,1.36E-02,18.11,417.5212354,7.17E+01,7.50E+01,7.23E+01,7.16E+01,6.78E+01,2.62
134.1,4.69E+00,22.99,1.41E-02,18.76,431.271845,7.17E+01,7.50E+01,7.21E+01,7.14E+01,6.78E+01,2.62
134.13,4.69E+00,22.99,1.38E-02,18.35,421.9159626,7.15E+01,7.48E+01,7.20E+01,7.15E+01,6.84E+01,2.65
134.16,4.71E+00,23.08,1.28E-02,17.11,394.9174647,7.15E+01,7.48E+01,7.21E+01,7.15E+01,6.84E+01,2.65
134.19,4.71E+00,23.07,1.37E-02,18.31,422.3501393,7.15E+01,7.48E+01,7.22E+01,7.15E+01,6.84E+01,2.65
134.22,4.67E+00,22.88,1.55E-02,20.69,473.3885052,7.15E+01,7.48E+01,7.21E+01,7.15E+01,6.84E+01,2.65
134.25,4.72E+00,23.11,1.27E-02,16.93,391.1980692,7.15E+01,7.48E+01,7.21E+01,7.15E+01,6.84E+01,2.65
134.28,4.73E+00,23.19,1.25E-02,16.60,384.9176419,7.15E+01,7.48E+01,7.21E+01,7.15E+01,6.84E+01,2.65
134.31,4.71E+00,23.09,1.26E-02,16.83,388.4693363,7.15E+01,7.48E+01,7.20E+01,7.15E+01,6.84E+01,2.65
134.34,4.72E+00,23.11,1.27E-02,16.91,390.7296903,7.15E+01,7.48E+01,7.21E+01,7.15E+01,6.84E+01,2.65
134.37,4.70E+00,23.02,1.39E-02,18.47,425.2761215,7.16E+01,7.48E+01,7.21E+01,7.13E+01,6.84E+01,2.65
134.4,4.68E+00,22.92,1.46E-02,19.41,444.7893402,7.15E+01,7.49E+01,7.20E+01,7.15E+01,6.84E+01,2.65
134.43,4.70E+00,23.01,1.39E-02,18.47,425.1385321,7.15E+01,7.48E+01,7.20E+01,7.13E+01,6.84E+01,2.65
134.46,4.71E+00,23.07,1.33E-02,17.68,407.9348831,7.15E+01,7.48E+01,7.21E+01,7.14E+01,6.84E+01,2.65
134.49,4.67E+00,22.90,1.50E-02,20.02,458.4752753,7.15E+01,7.49E+01,7.21E+01,7.14E+01,6.84E+01,2.65
134.52,4.68E+00,22.94,1.50E-02,19.96,457.8260019,7.19E+01,7.51E+01,7.25E+01,7.17E+01,6.84E+01,2.65
134.55,4.68E+00,22.91,1.49E-02,19.82,453.9662331,7.18E+01,7.52E+01,7.25E+01,7.16E+01,6.84E+01,2.65
134.58,4.69E+00,22.96,1.49E-02,19.90,456.8707662,7.18E+01,7.52E+01,7.25E+01,7.17E+01,6.84E+01,2.65
134.61,4.69E+00,22.97,1.46E-02,19.45,446.739125,7.19E+01,7.50E+01,7.24E+01,7.17E+01,6.84E+01,2.65
134.64,4.68E+00,22.95,1.50E-02,20.00,459.057737,7.19E+01,7.51E+01,7.23E+01,7.17E+01,6.84E+01,2.65
134.67,4.67E+00,22.90,1.53E-02,20.43,467.7946481,7.18E+01,7.51E+01,7.25E+01,7.17E+01,6.84E+01,2.65
134.7,4.68E+00,22.91,1.52E-02,20.30,465.1518956,7.18E+01,7.51E+01,7.23E+01,7.17E+01,6.84E+01,2.65
134.73,4.69E+00,23.00,1.38E-02,18.37,422.5218146,7.18E+01,7.53E+01,7.25E+01,7.17E+01,6.84E+01,2.65
134.76,4.66E+00,22.81,1.60E-02,21.30,485.9207759,7.19E+01,7.51E+01,7.23E+01,7.17E+01,6.84E+01,2.65
134.79,4.69E+00,22.98,1.40E-02,18.66,428.6540545,7.19E+01,7.52E+01,7.24E+01,7.17E+01,6.84E+01,2.65
134.82,4.71E+00,23.08,1.35E-02,18.07,416.9889705,7.19E+01,7.52E+01,7.25E+01,7.17E+01,6.84E+01,2.65
134.85,4.72E+00,23.15,1.28E-02,17.05,394.6580868,7.19E+01,7.51E+01,7.24E+01,7.17E+01,6.84E+01,2.65
134.88,4.73E+00,23.18,1.19E-02,15.81,366.4021474,7.18E+01,7.51E+01,7.25E+01,7.17E+01,6.84E+01,2.65
134.91,4.72E+00,23.13,1.25E-02,16.68,385.9303508,7.15E+01,7.48E+01,7.21E+01,7.13E+01,6.84E+01,2.65
134.94,4.71E+00,23.06,1.29E-02,17.25,397.8200795,7.16E+01,7.48E+01,7.21E+01,7.14E+01,6.84E+01,2.65
134.97,4.71E+00,23.09,1.26E-02,16.83,388.4693363,7.15E+01,7.48E+01,7.20E+01,7.15E+01,6.84E+01,2.65
135,4.74E+00,23.24,1.11E-02,14.77,343.2362799,7.16E+01,7.48E+01,7.22E+01,7.14E+01,6.84E+01,2.65
135.03,4.75E+00,23.30,1.01E-02,13.43,312.8357863,7.15E+01,7.48E+01,7.21E+01,7.14E+01,6.84E+01,2.65
135.06,4.75E+00,23.26,1.07E-02,14.32,333.156428,7.17E+01,7.48E+01,7.20E+01,7.14E+01,6.84E+01,2.65
135.09,4.72E+00,23.13,1.17E-02,15.58,360.3977925,7.16E+01,7.48E+01,7.20E+01,7.15E+01,6.84E+01,2.65
135.12,4.71E+00,23.09,1.15E-02,15.28,352.7716548,7.17E+01,7.49E+01,7.23E+01,7.15E+01,6.84E+01,2.65
135.15,4.72E+00,23.12,1.09E-02,14.55,336.2941749,7.17E+01,7.49E+01,7.21E+01,7.15E+01,6.84E+01,2.65
135.18,4.71E+00,23.09,1.16E-02,15.48,357.4662878,7.19E+01,7.50E+01,7.22E+01,7.15E+01,6.84E+01,2.65
135.21,4.72E+00,23.15,1.11E-02,14.85,343.7938018,7.17E+01,7.49E+01,7.22E+01,7.15E+01,6.84E+01,2.65
135.24,4.73E+00,23.18,1.16E-02,15.44,357.9127901,7.17E+01,7.50E+01,7.21E+01,7.15E+01,6.84E+01,2.65
135.27,4.68E+00,22.95,1.39E-02,18.53,425.296051,7.16E+01,7.50E+01,7.22E+01,7.15E+01,6.84E+01,2.65
135.3,4.69E+00,22.97,1.29E-02,17.15,393.9355,7.17E+01,7.50E+01,7.22E+01,7.14E+01,6.84E+01,2.65
135.33,4.71E+00,23.10,1.30E-02,17.37,401.2827994,7.17E+01,7.48E+01,7.20E+01,7.14E+01,6.84E+01,2.65
135.36,4.70E+00,23.01,1.30E-02,17.35,399.3847414,7.16E+01,7.48E+01,7.21E+01,7.15E+01,6.84E+01,2.65
135.39,4.72E+00,23.11,1.19E-02,15.85,366.2784629,7.17E+01,7.48E+01,7.21E+01,7.15E+01,6.84E+01,2.65
135.42,4.72E+00,23.15,1.21E-02,16.17,374.4049656,7.17E+01,7.50E+01,7.21E+01,7.13E+01,6.84E+01,2.65
135.45,4.72E+00,23.12,1.21E-02,16.19,374.39313,7.16E+01,7.49E+01,7.21E+01,7.14E+01,6.84E+01,2.65
135.48,4.68E+00,22.95,1.45E-02,19.39,445.0467344,7.16E+01,7.49E+01,7.19E+01,7.14E+01,6.84E+01,2.65
135.51,4.69E+00,23.00,1.42E-02,18.90,434.6865619,7.15E+01,7.48E+01,7.20E+01,7.14E+01,6.84E+01,2.65
135.54,4.69E+00,22.96,1.41E-02,18.76,430.7102453,7.17E+01,7.48E+01,7.19E+01,7.14E+01,6.84E+01,2.65
135.57,4.68E+00,22.95,1.40E-02,18.70,429.0286504,7.16E+01,7.49E+01,7.21E+01,7.15E+01,6.84E+01,2.65
135.6,4.69E+00,23.00,1.32E-02,17.64,405.6776107,7.16E+01,7.48E+01,7.23E+01,7.13E+01,6.84E+01,2.65
135.63,4.70E+00,23.04,1.40E-02,18.68,430.2392691,7.17E+01,7.48E+01,7.22E+01,7.14E+01,6.84E+01,2.65
135.66,4.68E+00,22.92,1.52E-02,20.24,464.0554607,7.17E+01,7.48E+01,7.21E+01,7.15E+01,6.84E+01,2.65
135.69,4.70E+00,23.02,1.41E-02,18.86,434.174537,7.16E+01,7.49E+01,7.21E+01,7.15E+01,6.84E+01,2.65
135.72,4.69E+00,22.98,1.43E-02,19.12,439.5493767,7.19E+01,7.52E+01,7.25E+01,7.18E+01,6.84E+01,2.65
135.75,4.68E+00,22.92,1.45E-02,19.33,442.9224161,7.18E+01,7.53E+01,7.26E+01,7.17E+01,6.84E+01,2.65
135.78,4.68E+00,22.95,1.46E-02,19.51,447.7038856,7.19E+01,7.53E+01,7.25E+01,7.17E+01,6.84E+01,2.65
135.81,4.69E+00,22.97,1.47E-02,19.57,449.544375,7.19E+01,7.52E+01,7.25E+01,7.17E+01,6.84E+01,2.65
135.84,4.68E+00,22.92,1.47E-02,19.63,450.0627329,7.20E+01,7.53E+01,7.23E+01,7.17E+01,6.84E+01,2.65
135.87,4.68E+00,22.92,1.39E-02,18.53,424.880102,7.21E+01,7.51E+01,7.24E+01,7.16E+01,6.94E+01,2.69
135.9,4.68E+00,22.91,1.41E-02,18.84,431.5918535,7.20E+01,7.52E+01,7.25E+01,7.14E+01,6.94E+01,2.69
135.93,4.66E+00,22.86,1.52E-02,20.28,463.6230513,7.17E+01,7.49E+01,7.21E+01,7.15E+01,6.94E+01,2.69
135.96,4.67E+00,22.88,1.55E-02,20.65,472.4580912,7.18E+01,7.49E+01,7.21E+01,7.16E+01,6.94E+01,2.69
135.99,4.72E+00,23.11,1.40E-02,18.72,432.5756474,7.18E+01,7.50E+01,7.21E+01,7.16E+01,6.94E+01,2.69
136.02,4.70E+00,23.01,1.46E-02,19.45,447.6121128,7.19E+01,7.49E+01,7.22E+01,7.15E+01,6.94E+01,2.69
136.05,4.66E+00,22.85,1.66E-02,22.14,505.776399,7.17E+01,7.50E+01,7.23E+01,7.16E+01,6.94E+01,2.69
136.08,4.69E+00,22.97,1.52E-02,20.20,464.03,7.18E+01,7.50E+01,7.23E+01,7.14E+01,6.94E+01,2.69
136.11,4.69E+00,22.96,1.46E-02,19.45,446.5933093,7.18E+01,7.49E+01,7.21E+01,7.14E+01,6.94E+01,2.69
136.14,4.69E+00,22.97,1.35E-02,18.05,414.4940625,7.18E+01,7.50E+01,7.21E+01,7.15E+01,6.94E+01,2.69
136.17,4.71E+00,23.10,1.35E-02,18.05,416.9231082,7.17E+01,7.50E+01,7.23E+01,7.14E+01,6.94E+01,2.69
136.2,4.71E+00,23.10,1.40E-02,18.62,430.0858586,7.18E+01,7.50E+01,7.23E+01,7.15E+01,6.94E+01,2.69
136.23,4.71E+00,23.09,1.40E-02,18.62,429.8067342,7.18E+01,7.49E+01,7.23E+01,7.14E+01,6.94E+01,2.69
136.26,4.72E+00,23.13,1.41E-02,18.74,433.3240617,7.19E+01,7.49E+01,7.23E+01,7.15E+01,6.94E+01,2.69
136.29,4.71E+00,23.10,1.31E-02,17.50,404.1035733,7.18E+01,7.48E+01,7.21E+01,7.15E+01,6.94E+01,2.69
136.32,4.72E+00,23.12,1.28E-02,17.07,394.6170171,7.17E+01,7.50E+01,7.21E+01,7.17E+01,6.94E+01,2.69
136.35,4.71E+00,23.10,1.44E-02,19.23,444.0440069,7.17E+01,7.50E+01,7.24E+01,7.15E+01,6.94E+01,2.69
136.38,4.71E+00,23.10,1.37E-02,18.23,421.0189782,7.19E+01,7.51E+01,7.23E+01,7.16E+01,6.94E+01,2.69
136.41,4.72E+00,23.11,1.33E-02,17.72,409.5357195,7.19E+01,7.51E+01,7.22E+01,7.17E+01,6.94E+01,2.69
136.44,4.70E+00,23.05,1.39E-02,18.49,426.2954558,7.19E+01,7.50E+01,7.22E+01,7.17E+01,6.94E+01,2.69
136.47,4.68E+00,22.95,1.46E-02,19.43,445.9801891,7.17E+01,7.51E+01,7.23E+01,7.15E+01,6.94E+01,2.69
136.5,4.70E+00,23.04,1.42E-02,18.88,435.0678781,7.17E+01,7.50E+01,7.22E+01,7.17E+01,6.94E+01,2.69
136.53,4.72E+00,23.13,1.35E-02,17.96,415.4463183,7.18E+01,7.50E+01,7.21E+01,7.15E+01,6.94E+01,2.69
136.56,4.70E+00,23.04,1.43E-02,19.06,439.2863792,7.19E+01,7.50E+01,7.23E+01,7.17E+01,6.94E+01,2.69
136.59,4.70E+00,23.01,1.41E-02,18.76,431.5521853,7.18E+01,7.50E+01,7.23E+01,7.17E+01,6.94E+01,2.69
136.62,4.68E+00,22.95,1.47E-02,19.59,449.5701854,7.19E+01,7.51E+01,7.22E+01,7.16E+01,6.94E+01,2.69
136.65,4.69E+00,22.99,1.52E-02,20.26,465.8873837,7.17E+01,7.50E+01,7.23E+01,7.15E+01,6.94E+01,2.69
136.68,4.67E+00,22.86,1.60E-02,21.32,487.4988961,7.18E+01,7.50E+01,7.21E+01,7.16E+01,6.94E+01,2.69
136.71,4.70E+00,23.01,1.45E-02,19.39,446.2067469,7.18E+01,7.50E+01,7.21E+01,7.14E+01,6.94E+01,2.69
136.74,4.69E+00,22.97,1.52E-02,20.26,465.432625,7.17E+01,7.48E+01,7.21E+01,7.14E+01,6.94E+01,2.69
